Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	Avrg_Cosine
Wert	30	6.93	1.82	18	4.94	2.98	24	3.96	3.03	4	4	1530655	Norm	7050	29574.4155079924	Ware	3495	9602.41850076242	Aktie	2119	6067.19275420602	Qualität	3192	5240.21627645762	Tradition	1672	3109.60358000327	Unternehmen	3509	3045.5838763552	Preis	2782	2978.59311719442	Gegenstand	1379	2307.45898840249	Freiheit	1420	2153.61271679171	Gold	1146	2087.5777061801	0.9070611066118737
Klarheit	31	7.61	2.38	17	5.53	3.14	18	4.00	3.11	8	4	116023	Wahrheit	1427	5977.35229057187	Transparenz	1017	5235.30369913832	Offenheit	431	2110.90962108207	Verständlichkeit	283	1808.92655101849	Sicherheit	654	1690.39565075132	Kraft	595	1396.65935919635	Verwirrung	211	910.572082462409	Ehrlichkeit	187	903.644877159698	Ordnung	326	810.402860953914	Geist	316	756.308732176999	0.9515585376343138
Harfe	21	6.81	2.18	23	2.48	2.35	23	9.22	2.15	5	3	12033	Flöte	380	3067.62071199847	Klavier	201	1271.62291997272	Gitarre	191	1070.60326370978	Gesang	119	608.402137236023	Orchester	69	341.99828026043	Engel	45	186.158467563768	Gott	84	180.420679424318	Ton	47	158.612865824017	Konzert	46	138.467285790898	Horn	28	137.334016132571	0.93683339707789
Stabilität	25	7.40	2.20	18	1.50	1.47	15	5.20	3.49	10	1	141862	Sicherheit	5044	22485.9271795669	Frieden	1727	7803.04613179487	Kontinuität	659	3650.34606940008	Zuverlässigkeit	542	2746.18693831871	Flexibilität	564	2589.74247855037	Wohlstand	434	1968.17197265029	Währung	424	1910.70215433018	System	808	1858.38440355484	Land	1033	1770.95409783187	Wachstum	498	1749.58410349434	0.9392848652162265
Diakonie	25	4.48	3.12	23	2.48	2.61	21	5.43	2.98	8	1	56755	Kirche	3979	19359.1338130194	Einrichtung	737	2834.45075637357	Stiftung	501	2070.38814568032	Seelsorge	255	1590.07871030041	Mission	345	1487.2530252717	Arbeit	628	1466.90920364062	Vorstand	288	1004.79549966451	Haus	439	801.120280065064	Bereich	405	789.150789783304	Dienst	233	636.999049426362	0.8092707899465784
Kunstwerk	37	7.19	2.00	24	5.08	2.57	20	5.95	3.49	9	4	141342	Künstler	1010	3490.05655502998	Zeitalter	463	2033.47508256129	Sammlung	547	1885.98293194322	Ausstellung	489	1348.44845886077	Museum	342	873.838341027728	Natur	358	715.964719766662	Gemälde	172	619.080320323763	Präsentation	211	598.597413421743	Entstehung	197	590.895304999119	Kunstwerk	170	553.577489719949	0.969810010312915
Ampel	25	4.48	2.08	22	2.91	2.79	20	8.70	2.83	5	3	77617	Ampel	274	1340.7582810807	Richtung	315	565.948476915363	Straße	295	555.797282093076	Auto	257	454.113852040196	Verkehr	141	379.324424042429	Schild	122	378.438507522901	Motor	157	353.267177109298	Licht	125	185.321246495067	Kübel	39	171.637291843584	Fahrzeug	80	91.0372027880435	0.9624154856963137
Garantie	26	6.96	1.80	24	2.58	2.19	23	4.57	2.83	8	1	223321	Jahr	15814	39932.8848191326	Ablauf	1271	4877.67642330427	Hersteller	1090	3335.80048480698	Richtigkeit	438	1988.12117744384	Geld	929	1547.22621697135	Anspruch	674	1372.8409347902	Händler	483	1360.43671464428	Rahmen	615	1086.09172867301	Gewähr	241	1046.17776831384	Reparatur	303	1024.0738101068	0.8866625272306241
Fläche	32	5.50	1.55	17	1.35	1.80	25	6.24	2.52	6	1	567485	Verfügung	2935	6856.28422301729	Nutzung	1914	4893.9873771193	Linie	1926	4248.70662944558	Hälfte	1045	2037.97100412745	Raum	1337	1763.34519540185	Gebäude	1013	1678.72754320292	Größe	878	1397.07658405076	Volumen	442	1298.75127018729	Wald	721	1109.17673941524	Farbe	788	906.692120251227	0.9586419226599034
Einschätzung	26	5.31	1.74	26	3.46	2.18	23	3.96	3.47	12	1	247325	Experte	2484	10025.908128786	Lage	1767	5084.91304432121	Situation	1642	4138.61037187954	Bewertung	836	2686.06438602237	Erfahrung	982	1558.86614145632	Risiko	646	1534.67097959377	Meinung	819	1363.91628440082	Beurteilung	319	962.637180280842	Prognose	293	932.520347206926	Wissenschaftler	325	726.840680463798	0.9204790779034464
Stätte	21	4.71	1.74	24	2.17	2.44	17	5.35	2.52	6	1	57105	Begegnung	990	4845.18897341617	Kultur	254	660.927089814955	Gebet	166	660.852756773864	Verehrung	95	480.723788841646	Museum	153	400.856321436752	Forschung	148	361.850916490009	Stadt	249	294.117353863321	Frieden	105	267.329042890242	Bildung	125	265.353347991665	Leben	236	236.236518796886	0.8481799458168447
Regung	25	6.60	2.02	30	4.60	2.79	22	4.45	2.44	6	4	14536	Herz	216	785.303552752249	Gefühl	211	774.800709123096	Seele	145	590.481659571447	Gesicht	147	535.055915798545	Gedanke	108	319.329421280655	Bewegung	85	251.797227257543	Empfindung	47	238.504959821217	Trieb	43	215.669098896892	Geist	59	167.287532440594	Körper	64	155.949909993491	0.8543815530331038
Arsch	32	3.50	2.42	22	6.59	2.56	23	7.52	2.64	5	2	96026	Welt	2568	8532.18680288362	Eimer	406	2228.93617875276	Zwirn	201	1551.64527780872	Feuer	410	1524.54810873878	Stock	319	1426.07079721742	Himmel	257	708.901816063235	Arsch	152	657.141936326017	Gesicht	211	476.76348878259	Hölle	119	424.160597327706	Schwanz	94	365.211244051872	0.9633067583506847
Hebel	36	4.67	1.43	16	1.88	2.00	27	7.33	2.50	5	3	69999	Bewegung	3568	18348.2564899225	Schalter	564	3000.66468087242	Knopf	425	2267.47923392723	Wurf	367	1840.37235818561	Macht	507	1830.10814859374	Lenker	72	316.203843937435	Gang	113	265.078706739737	Pedal	44	188.344900326398	Hebel	52	188.247365576071	Stellung	72	156.91676450783	0.8205926212679113
Zusammenspiel	30	6.50	1.70	18	3.67	2.11	26	5.19	2.91	13	1	115425	Faktor	973	3887.15187378003	Komponente	807	3440.73334612427	Muskel	415	1746.56976596047	Körper	637	1641.09987988381	Farbe	447	994.486473877231	Licht	425	977.241277159522	Akteur	266	885.26038768739	Kraft	436	871.260165782812	Musiker	271	800.412694463923	Element	306	758.540280136037	0.9446920796049758
Anker	23	6.22	1.35	18	2.33	2.54	23	8.87	1.87	5	3	48016	Schiff	711	3050.7139795768	Hafen	355	1573.24790084782	Boot	215	770.21639083985	Kern	190	733.945869149916	Yacht	136	731.530400246481	Kette	152	595.461390017668	Nacht	191	436.808194051501	Anker	76	356.268406121645	Uhr	239	351.876256044111	Stabilität	67	233.483451666473	0.9625421499232782
Geruch	21	5.00	2.19	32	5.50	2.55	19	6.84	2.97	6	4	154321	Geschmack	4724	26576.5335638566	Farbe	1855	6453.80439762696	Duft	466	1910.19338149284	Blut	552	1780.67638824195	Schweiß	277	1315.72198986501	Staub	294	1135.64721863418	Schadstoff	220	958.095754540571	Tod	432	900.468125254198	Meer	281	708.25089586889	Knoblauch	139	563.062932640831	0.9201217607959752
Schnorchel	24	5.42	1.79	19	2.11	2.38	26	8.77	2.10	10	3	18713	Flosse	411	3491.61125408436	Maske	341	2149.9133540654	Brille	142	748.967276449248	Strand	119	482.735335614241	Möglichkeit	154	352.44674293746	Meer	86	302.648217984629	Wasser	127	301.957864762927	Tennis	55	285.649500289027	Gelegenheit	78	244.865704598719	Ausflug	60	225.476483018225	0.9238619704295032
Diamant	24	7.08	1.74	30	4.97	2.81	18	9.56	0.70	7	3	50439	Gold	1486	8198.69494669188	Perle	276	1755.54242913741	Diamant	240	1377.68236077782	Schmuck	267	1346.41049676107	Wert	294	737.182663811631	Schwein	170	706.756516435869	Kupfer	112	525.572224072394	Juwel	91	490.984924170901	Ring	117	363.247487472172	Welt	236	334.079963737447	0.9104060828502896
Wurst	24	5.00	2.45	31	3.03	2.36	23	8.61	2.33	5	3	83762	Käse	7381	57379.6439811627	Fleisch	5862	37450.3707931758	Schinken	1628	12113.5601521857	Brot	2082	11893.1692344584	Brötchen	690	4010.20115426695	Bier	696	2982.82650935818	Scheibe	606	2571.88529389171	Ei	575	2514.74268173131	Fisch	620	2453.00280469909	Butter	442	2190.80683923987	0.936740164146958
Planet	25	6.04	2.01	23	4.04	3.08	25	9.04	1.06	6	3	312079	Erde	5236	21956.2618855748	Stern	3483	15571.7584705892	Mond	3011	15383.56408299	Affe	1932	10853.0155136175	Sonne	2142	7373.75503631241	Bewohner	1363	5091.10915721087	Planet	884	3049.9881859752	Atmosphäre	849	2556.10096551338	Ressource	569	1676.71690297524	Zukunft	976	1640.62558474027	0.9502225864827787
Vorbild	23	7.48	1.75	16	3.13	3.36	22	5.82	2.61	7	4	310921	Natur	1335	3354.34497605335	Modell	1015	2168.12929069278	Glaube	677	1618.30059186583	Lehrer	510	964.334403138879	Kind	1393	920.241705901663	Hinsicht	363	801.331348417678	Beispiel	754	773.621408442359	Sache	719	707.526472255399	Vater	448	528.807661179312	Jugend	288	493.664054266897	0.9430222977798997
Weise	31	6.06	2.02	13	2.31	2.53	16	2.88	2.33	5	1	1681678	Stein	6084	16283.6208787681	Ausdruck	1867	2992.86940025778	Rechnung	1389	1763.60908307357	Leben	3595	667.681571769484	Rat	718	520.499537440882	Geltung	301	516.410871959412	Umgang	809	389.6762784784	Zugang	647	322.362063079778	Kenntnis	628	303.143668948549	Einfluss	766	294.649643402749	0.812625744859018
Paranoia	30	2.23	2.57	26	5.46	3.08	30	4.37	3.43	8	2	12678	Angst	188	706.173326695088	Panik	45	206.544158193158	Neurose	19	120.340092428656	Paranoia	18	108.032895044582	Wahnsinn	23	93.4060761430026	Diagnose	24	81.3369715260224	Furcht	19	77.5240015838244	Wahn	15	74.9195088558414	Agent	17	68.6969436430392	Ausdruck	26	64.8435252075733	0.9297710235171387
Paradies	21	8.14	2.37	18	4.78	2.84	23	6.09	3.00	8	4	123386	Hölle	637	3142.12686481593	Weg	750	1330.81698652355	Stück	507	1150.0142887024	Gott	579	1041.02619675017	Schlange	245	956.796505783783	Garten	352	952.833238497564	Erde	363	919.088512541022	Tor	379	899.914154879704	Vorstellung	305	739.913716212337	Traum	267	715.501260502487	0.9276451464992558
Notiz	19	5.21	1.51	17	1.94	2.16	28	6.89	2.31	5	3	86591	Rand	660	2631.04263095733	Skizze	422	2339.04899440992	Aufgabe	605	1563.93177826616	Brief	427	1437.30883314425	Termin	409	1237.48545172106	Zeichnung	230	857.409307511986	Zettel	185	797.472774855457	Tagebuch	182	769.777414232167	Foto	341	733.803146249596	Aufzeichnung	166	671.433417760285	0.9151961388439135
Kraft	30	7.43	2.11	17	4.82	2.30	23	5.04	3.08	5	4	1526016	Mut	7652	29944.0237312631	Energie	9221	24893.0750400806	Gott	8286	14965.7390663867	Natur	4887	10951.6321206301	Liebe	5079	10704.2143364642	Gesetz	4742	10335.1046933076	Zuversicht	1977	8807.58974690653	Geist	3614	8118.94093767612	Macht	3142	7185.36289846492	Sonne	2861	5969.63645433084	0.9682250995127711
Seife	23	6.26	1.96	26	1.69	1.91	25	9.36	1.04	5	3	42102	Wasser	2787	12551.9282888065	Stück	1301	5405.57210230557	Herstellung	253	1037.96412922564	Zahnbürste	163	1012.6025518444	Kerze	208	1002.72964378934	Hand	394	929.278364857082	Kosmetik	172	917.595406027176	Seife	98	505.122367920709	Bürste	83	488.876597258657	Reinigung	110	460.963078145832	0.9179259601039457
Betrieb	20	4.90	2.02	23	2.09	2.07	16	5.56	2.45	7	1	1099715	Anlage	8504	26603.9825877515	Bau	6140	19848.5105201314	Unternehmen	5718	9403.99379502078	Einrichtung	3483	8274.55704643768	Verwaltung	2155	5499.89779927159	Wartung	1336	5104.24909036438	Unterhalt	986	3341.10819154007	Kraftwerk	926	2812.62790017209	Gerät	1854	2481.34882239362	Institution	1148	2416.23077724325	0.9538770481364278
Kleiderhaken	20	5.15	2.08	22	1.09	1.63	19	9.47	0.77	12	3	1174	Jacke	11	62.8030773128127	Regal	10	54.913536037553	Spiegel	10	48.2161183634037	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Zahn	34	4.53	1.89	26	3.88	3.50	29	9.07	2.12	4	3	357780	Zahn	7002	36857.3058698359	Knochen	3013	15507.6902973595	Zeit	6445	11220.0235055273	Auge	2999	7611.23021628657	Mund	1107	3695.4306676334	Reinigung	566	2121.90747171004	Verlust	747	1937.92295170907	Loch	520	1388.18599947722	Zunge	396	1336.3236938873	Zustand	589	1124.17829295721	0.9499826247568628
Schaum	32	6.97	1.93	24	4.21	2.92	20	8.90	2.51	6	3	37584	Mund	1000	5469.99904115188	Traum	655	3062.21160180248	Wasser	510	1509.1466350312	Maul	235	1353.83479721739	Bier	171	625.459880781719	Spray	70	408.358919635351	Meer	125	385.549774235902	Schaum	66	334.379517063307	Welle	95	313.146139506701	Glas	79	224.876100074203	0.9568055366952353
Pyramide	31	6.35	2.12	21	4.05	2.62	19	8.47	2.78	8	3	56204	Bau	824	3534.46896155738	Form	462	1045.02892073872	Geheimnis	172	637.076977098966	Kugel	139	528.269938526215	Fuß	190	460.865147542571	Volumen	99	385.873626224336	Palast	83	343.563694699238	Schatten	110	338.753898665353	Grab	98	336.022794352335	Meter	147	296.249580582729	0.9609526678145273
Apparat	28	5.18	1.70	22	2.50	2.28	21	6.00	3.10	7	1	50117	Maschine	659	2867.88288858226	Gerät	324	896.423059261914	Instrument	232	794.111765006745	Anlage	259	727.702839641439	Apparat	38	150.017262878869	Medikament	63	137.722646015111	Herstellung	54	131.147999062705	Verfügung	85	115.374331139772	Partei	76	114.572933505657	Institution	52	113.511684174341	0.9078077137523408
Radius	32	4.50	1.80	24	0.88	1.15	29	7.28	2.70	6	3	43783	Kreis	703	2762.97448897485	Kugel	206	914.037084672512	Meter	305	911.44684001794	Kurve	173	717.05399397075	Kilometer	181	548.043426043591	Winkel	119	480.119320297225	Masse	132	402.922900787416	Speiche	62	348.787722775715	Länge	105	313.572793029737	Quadrat	64	298.679817439526	0.9459348188298481
Kabarett	24	6.08	2.60	32	4.56	2.99	18	7.00	2.06	8	4	28539	Theater	1295	7594.61437804706	Musik	862	3469.00083676644	Konzert	501	2257.11197716249	Tanz	195	892.631597303654	Literatur	185	698.099853989047	Schauspiel	121	649.368238284046	Mischung	155	596.360639453117	Kino	145	561.992079808321	Programm	166	379.684159855437	Ausstellung	118	354.409385396705	0.937656780373804
Serie	36	5.69	1.98	25	2.88	2.44	22	6.05	2.34	5	1	795453	Film	10650	30441.9356522547	Fan	5097	15765.1468066552	Folge	4511	10742.9780340009	Staffel	2266	7979.96494010505	Niederlage	1526	4367.85803383783	Episode	1230	4286.0874584329	Sieg	1750	3905.17071960435	Macher	675	2489.97959019142	Band	1578	2449.41950395686	Lauf	1228	2440.41836019152	0.9498589687132055
Bedingung	30	4.07	1.55	26	4.23	2.93	25	4.36	3.11	9	1	712219	Auflage	2323	7002.10218154308	Möglichkeit	3688	5784.87922289865	Voraussetzung	1902	4216.61943995056	Erfüllung	789	2215.9983004216	Bestimmung	691	1310.48382617601	Verbesserung	737	1298.76439734125	Vertrag	758	943.494935459243	Anforderung	680	902.596551191791	Existenz	448	845.301037151558	Umstand	618	765.82249259523	0.9401230134087649
Kasse	32	4.53	2.11	18	2.50	2.53	25	8.36	2.10	5	3	259078	Zeit	3987	6080.00084239265	Arzt	905	2021.55641380871	Kasse	540	1744.26002851509	Kosten	807	1533.40572559593	Geld	696	779.849813468389	Bund	316	650.241602886751	Leistung	523	624.960846084597	Patient	402	550.962777645206	Bank	366	542.883273531674	Waage	149	478.062936122173	0.94727608552594
Wahrung	18	5.00	1.88	24	1.96	2.05	16	3.38	2.83	7	1	44233	Interesse	2864	13659.3004538032	Frist	1102	6495.33632943658	Grundrecht	434	2447.2717387201	Förderung	545	2270.86689977362	Würde	373	2103.57890327136	Frieden	470	2057.36407170639	Identität	413	1987.53934203004	Recht	565	1902.38317814634	Grundsatz	374	1712.66343610884	Unabhängigkeit	268	1349.42870339289	0.9197997653644705
Höhle	14	5.93	2.46	17	4.00	2.89	25	8.64	2.25	5	3	171291	Löwe	2503	15091.6005521172	Gang	515	1529.98151111659	Wald	458	1115.36332450304	Wand	397	1026.18975337295	Berg	369	998.192984322133	Ausgang	251	826.086141835376	Tunnel	228	823.510331947266	Höhle	188	586.898206547801	Stein	254	521.276640550983	Decke	172	516.786318514874	0.8389786689189117
Niederlage	30	2.07	2.55	29	6.07	2.79	24	6.42	2.90	10	2	378967	Sieg	8921	41157.5115303466	Folge	7667	28100.6953587033	Rand	1895	6774.43075914866	Serie	1526	4367.85803383783	Saison	1127	2669.71189889087	Mannschaft	890	1593.0103866531	Niederlage	578	1528.63437222741	Gepäck	424	1441.13532857754	Auftakt	355	1188.40043331907	Enttäuschung	303	955.073634290011	0.8975877537562132
Kleber	27	5.07	1.86	24	2.08	2.19	24	8.33	2.51	6	3	10581	Lack	150	921.41957334052	Farbe	117	388.468603563773	Folie	40	176.534681535697	Papier	32	93.716191649638	Rest	27	67.5750078727843	Plakat	15	51.1285596568348	Stift	13	48.5867973577257	Holz	20	48.3384204241139	Verwendung	20	46.2240353062799	Mehl	11	42.9463336844409	0.952349816450196
Allianz	22	5.86	1.32	24	1.79	1.89	22	4.73	2.71	7	1	89532	Arena	1572	9815.52984668389	Mitglied	475	974.837407523461	Zentrum	302	814.947049739306	Bildung	287	715.750513401257	Kooperation	201	505.558624665732	Bündnis	153	493.686727694482	Vorstand	177	436.449186548598	Schiff	180	397.433105712082	Partnerschaft	130	384.213749555513	Bank	200	375.82907844268	0.8609090580070395
Träger	27	5.11	1.91	13	1.08	1.50	15	5.33	2.77	6	1	270175	Einrichtung	4889	20288.7718158875	Projekt	1696	3571.51229229761	Maßnahme	951	2091.45437565267	Name	985	1478.10715943772	Verband	509	1265.12178386116	Initiative	503	1221.1567122192	Krankenhaus	482	1175.20953336449	Institution	419	1060.87224623336	Grundrecht	281	944.028193548645	Heim	286	902.463013044676	0.7972354714572865
Episode	30	5.90	1.24	24	3.04	3.04	26	5.35	3.14	7	1	165256	Serie	1230	4286.0874584329	Episode	730	3324.49421104028	Staffel	750	3005.33469231736	Geschichte	627	951.16597996961	Szene	315	683.016108395961	Anekdote	158	655.307926155741	Film	474	633.971439132873	Rand	256	617.23347176398	Anfang	360	445.172403825797	Leben	518	434.155704034333	0.9505926868629209
Mandarine	15	6.53	2.07	23	2.13	2.28	31	9.55	1.82	9	3	1	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Gier	29	2.28	2.79	22	5.91	1.87	21	4.67	2.74	4	2	47799	Hass	1253	8094.4668177118	Macht	1223	5925.98355902399	Geld	1047	3401.91555029072	Angst	682	2508.91876851967	Dummheit	270	1526.82874766694	Profit	258	1401.94284088649	Gold	282	1104.07756588946	Lust	282	948.592268686942	Mensch	609	947.428293826459	Eifersucht	150	841.191952511089	0.9580734014296469
Vereinbarung	15	5.87	1.64	28	3.57	2.75	23	4.26	2.72	12	1	246071	Abschluss	1636	5536.32548565171	Termin	1505	4763.79715589413	Partei	1424	3885.50095395051	Vertrag	1313	3792.7613849259	Rahmen	1550	3736.34909866744	Bestimmung	969	3225.94433881403	Grundlage	708	1510.88101357091	Regelung	587	1418.23464357143	Absprache	378	1246.68073039942	Inhalt	669	1202.24965530167	0.9130614609416048
Abfall	29	3.03	2.72	26	3.92	2.83	25	7.96	2.07	6	2	139157	Verwertung	1881	12091.8854976394	Lagerung	614	3191.28470838847	Ablagerung	404	2201.28974038891	Vermeidung	426	1928.9799924793	Wasser	911	1905.55674394846	Glaube	615	1862.4323410261	Energie	630	1461.20650008345	Deponie	254	1385.54383996679	Verbrennung	307	1376.64987874985	Abfall	342	1305.23119635931	0.9452708457057885
Samen	23	6.13	2.12	24	4.75	3.31	22	7.95	1.50	5	4	1	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Atlantik	21	6.57	2.42	26	5.15	3.15	25	8.40	1.96	8	4	36576	Seite	2476	9431.01881879238	Insel	407	1591.32550825474	Welle	236	1012.28724432127	Küste	209	936.10956991049	Strand	151	538.940879013639	Wasser	201	424.336706989307	Weite	77	384.129948449736	Bad	90	324.872809856917	Perle	50	252.195222208437	Richtung	131	235.889711760537	0.7991534767978317
Behörde	26	2.54	1.75	35	4.00	2.94	23	7.04	2.79	7	2	537413	Amt	4777	18207.102607585	Gericht	4247	14519.991779849	Institution	3488	13755.3304888629	Unternehmen	5711	13540.6810150964	Organisation	3173	9643.46419164541	Verband	2577	8761.60811551492	Firma	2675	6284.18471330663	Einrichtung	2060	5310.86085870617	Verwaltung	1432	4111.29439431306	Politiker	1422	3935.49863506428	0.9668549400328998
Dienst	34	3.91	2.37	22	4.23	2.49	16	5.44	2.00	6	1	846878	Einrichtung	5214	16027.4341951998	Nutzung	3097	8434.20617413021	Gott	3371	5044.43248751693	Jahr	9187	4903.2076558897	Anspruch	2478	4684.63506718225	Chef	1399	3837.12831279725	Kirche	2166	3311.06846089077	Kunde	2296	3226.66143316116	Anwendung	1596	2960.72309874663	Produkt	1987	2806.75479205687	0.9601471875311482
Akzent	26	5.15	1.78	23	2.96	2.34	18	5.28	3.34	6	1	106851	Bereich	333	329.282731942083	Angriff	160	296.2902012754	Garten	134	220.093641837931	Farbe	164	201.84178434433	Buchstabe	72	161.826091285831	Hotel	128	151.690068284187	Impuls	59	112.299330868036	Zeitschrift	67	104.000653896583	Theater	69	99.795224991413	Richtung	149	96.8074060646438	0.9168081110878272
Startbahn	28	5.11	2.02	30	3.67	2.81	19	7.95	2.46	9	3	10586	Flughafen	304	1617.43463512249	Bau	230	1066.59369773899	Richtung	108	297.837270777425	Weg	91	181.675223801291	Flugzeug	43	158.690173321932	Meter	57	153.442460713029	Länge	35	114.403746540774	Schub	13	52.5209078362187	Rand	19	47.5267606381085	Rolle	26	43.4073515502373	0.9283482043268767
Theke	24	5.29	1.73	30	3.73	2.74	15	8.60	2.56	5	3	38133	Welt	590	1572.40491992558	Küche	258	978.190596167345	Bar	180	822.888641952224	Tisch	176	566.254380379935	Regal	81	331.395299779522	Richtung	150	281.656612535069	Kasse	78	256.545217360615	Getränk	65	193.987156278088	Bier	61	161.746444049271	Kühlschrank	42	143.391735286614	0.935478868535173
Zentrale	24	5.00	1.56	21	1.76	1.97	17	5.06	2.63	8	1	57792	Tourismus	1386	8605.14812337507	Bekämpfung	566	3180.25005403332	Sitz	160	482.597960080981	Unternehmen	215	293.513470791398	Macht	111	248.632832613769	Verbindung	120	189.056869345297	Konzern	62	161.161952500339	Produktivität	39	143.12169150979	Firma	102	138.332799435858	Einkauf	47	133.527204668328	0.7979982833321543
Modell	17	5.06	2.14	23	2.52	2.39	21	5.76	2.55	6	1	1186065	Hersteller	3644	9104.06023105807	Marke	3028	8272.26724161191	Theorie	1725	3837.45700103562	Modell	2246	3661.26908319016	Methode	1719	2786.60654954893	Auswahl	1485	2413.22152157181	Vorbild	1015	2168.12929069278	Zeichnung	807	1881.03311211018	Bau	1191	1866.10312643927	Konzept	1336	1861.0227308988	0.9401500033245089
Schornsteinfeger	29	6.07	2.09	23	2.57	2.57	24	9.25	2.13	16	3	13055	Tätigkeit	127	483.084999637658	Beruf	84	298.49821052659	Wartung	46	230.953516535797	Glück	68	193.640400718701	Schornsteinfeger	28	180.178777019985	Aufgabe	45	86.8047745480226	Bäcker	18	86.8040850744954	Kosten	42	85.116437887716	Wahl	37	80.3556357011592	Ausbildung	30	62.9263705276749	0.9370245984691701
Matrix	24	5.25	1.89	17	4.18	2.94	22	3.05	3.24	6	1	44041	Matrix	94	490.211993810891	Film	204	377.346921567397	Zeile	100	324.797644231402	Spalte	72	314.884606192769	Element	111	285.001062020202	Form	151	216.230389168262	Feld	89	194.948067795025	Realität	72	183.993256121488	Welt	142	158.131116251101	Zugang	61	126.992290615876	0.8949734233570286
Pelz	27	3.63	2.34	28	3.61	3.12	27	8.37	2.39	4	3	22550	Leder	455	2791.4681086241	Fell	263	1504.72878150288	Laus	141	1021.09835817618	Schmuck	116	581.274253593678	Mantel	77	378.250261599011	Wolle	51	270.455992819064	Teppich	57	238.273726018294	Tier	105	225.870391957926	Handel	69	219.08289930733	Seide	38	211.743875004509	0.9576323290264004
Unwirklichkeit	34	4.35	2.55	20	4.50	3.15	26	3.00	2.88	14	1	1254	Gefühl	122	690.704799652117	Wirklichkeit	72	444.911987554442	Realität	14	63.1502256713635	Welt	18	47.5383854598461	Stadt	15	35.5649436279936	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
